"Id","IdString","Name","Lim","Rarity","Collection","Energy","Power","EffectDescription","Effect","CombosWithTODO"
"1000","FPA001","Jurassic Coast","0","Fusion","Paleontology Special Fusions","5","53","When drawn, give your Paleontology cards +30 Power until played.","[TriggerTime:DRAW] [Target:(your Paleontology cards)] [Effect:POWER, Value:+30] [Duration:UNTIL_PLAYED]","[Paleontology]"
"1001","FPA002","The Cretaceous Period","0","Fusion","Paleontology Special Fusions","3","41","When played, your Carnivores cards have +30 Power this turn.","[TriggerTime:PLAY] [Target:(Carnivores)] [Effect:POWER, Value:+30] [Duration:END_TURN] ","[Carnivores]"
"1002","FPA006","Dreadnoughtus","0","Fusion","Paleontology Special Fusions","8","120","When returned to your deck, increase the Energy cost of this card by 1 for the rest of the game.","[TriggerTime:RETURN] [Effect:ENERGY, Value:(+1)] [Target:(this)] [Duration:PERMANENT]","[]"
"1003","FPA007","Tyrannotitan","0","Fusion","Paleontology Special Fusions","6","64","When played, give your Carnivores +24 Power until played.","[TriggerTime:PLAY] [Target:(your Carnivores)] [Effect:POWER, Value:+24] [Duration:UNTIL_PLAYED]","[Carnivores]"
"1004","FSC001","Red Diamond","0","Fusion","Science Special Fusions","5","35","When returned to your deck, if you are losing the round, gain +100 Power next turn.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Loss] [Effect:POWER_PER_TURN, Value:+100] [Target:[Who:SELF]] [Duration:TIMER, Value:1]","[]"
"1005","FSC002","Large Hadron Collider","0","Fusion","Science Special Fusions","8","0","When played on the first turn of a Round, this card has +128 Power.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Effect:POWER, Value:+128] [Target:THIS] [Duration:END_TURN] ","[]"
"1006","FSC004","Time Crystals","0","Fusion","Science Special Fusions","6","35","When played on the first turn of a Round, gain +35 Power/Turn for the rest of the Round.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:SELF] [Effect:POWER_PER_TURN, Value:+35] [Duration:END_ROUND]","[]"
"1007","FSC005","Infinity","0","Ultra-Fusion","Science Special Fusions","1","23","When returned to your deck, give all cards -50 Power next turn.","[TriggerTime:RETURN] [Target:(all cards)] [Effect:POWER, Value:-50] [Duration:TIMER, Value:1]","[]"
"1008","OCP008","Pygmy Octopus","1","Common","Cephalopods","6","55","When returned to your deck, gain +3 Energy if you lost this turn.","[TriggerTime:RETURN] [Target:SELF] [Effect:ENERGY, Value:+3] [Condition:TURN_STATE, Value:(lost)]","[]"
"1009","OCP009","Blue-Ringed Octopus","1","Epic","Cephalopods","3","27","When played, give Persian +30 Power for the rest of the game and, if played on a matching Arena, give your Oceans & Seas cards +20 Power this turn.","[TriggerTime:PLAY] [Target:(Persian)] [Effect:POWER, Value:+30] [Duration:PERMANENT] [Condition:MATCHING_ARENA, Value:Cephalopods] [Target:(your Oceans & Seas cards)] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[Persian,Oceans & Seas]"
"1010","OCP002","Giant Squid","1","Epic","Cephalopods","4","25","When drawn, Lock a random card in your hand until the end of the Round, and give your cards +16 Power until played.","[TriggerTime:DRAW] [Effect:LOCK] [Target:(a random card in your hand)] [Duration:END_ROUND] [Target:(your cards)] [Effect:POWER, Value:+16] [Duration:UNTIL_PLAYED]","[]"
"1011","OCP013","Bigfin Reef Squid","1","Epic","Cephalopods","5","60","When played, if your deck contains at least 4 Cephalopods cards, gain +2 Energy/Turn for the rest of the game.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(at least 4 Cephalopods cards)] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+2] [Duration:PERMANENT]","[]"
"1012","OCP010","Paper Nautilus","1","Common","Cephalopods","5","48","When drawn, reduce the Energy cost of The Argo by 7 until played.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-7] [Target:(The Argo)] [Duration:UNTIL_PLAYED]","[The Argo]"
"1013","OCP014","Mourning Cuttlefish","1","Common","Cephalopods","2","17","When returned to your deck, if you lost this turn, steal 10 Power/Turn from your Opponent next turn.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:SELF] [Effect:POWER_PER_TURN, Value:10] [Target:SELF] [Effect:POWER_PER_TURN, Value:-10] [Duration:TIMER, Value:1]","[]"
"1014","OCP006","Curled Octopus","1","Rare","Cephalopods","8","78","When played, give your Crustaceans cards +20 Power until played.","[TriggerTime:PLAY] [Target:(your Crustaceans cards)] [Effect:POWER, Value:+20] [Duration:UNTIL_PLAYED]","[Crustaceans]"
"1015","OCP016","Reaper Cuttlefish","1","Rare","Cephalopods","6","98","When drawn, give a random card in your hand -50 Power until the end of the round.","[TriggerTime:DRAW] [Target:(a random card in your hand)] [Effect:POWER, Value:-50] [Duration:END_ROUND]","[]"
"1016","OCP022","Caribbean Reef Octopus","1","Legendary","Cephalopods","7","60","When drawn, if your deck contains three or more Espionage cards, give your Oceans & Seas cards +30 Power this turn & next.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(three or more Espionage cards)] [Target:(your Oceans & Seas cards)] [Effect:POWER, Value:+30] [Duration:TIMER, Value:1] ","[Oceans & Seas]"
"1017","OCP023","Day Octopus","1","Epic","Cephalopods","6","55","When drawn, if your deck contains 8 or more Oceans & Seas cards, give this card +65 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=8, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Oceans & Seas cards)]] [Target:THIS] [Effect:POWER, Value:+65] [Duration:UNTIL_PLAYED]","[]"
"1018","OCP029","Palau Nautilus","1","Common","Cephalopods","3","33","When played, give Fibonacci Spiral +33 Power this turn.","[TriggerTime:PLAY] [Target:(Fibonacci Spiral)] [Effect:POWER, Value:+33] [Duration:END_TURN] ","[Fibonacci Spiral]"
"1019","FSE001","Crown-of-Thorns Starfish","0","Fusion","Oceans & Seas Special Fusions","6","90","When played, if you are winning the round, this card has -50 Power.","[TriggerTime:PLAY] [Condition:ROUND_STATE, Value:Win] [Effect:POWER, Value:-50] [Target:THIS] [Duration:END_TURN] ","[]"
"1020","FSE003","Immortal Jellyfish","0","Fusion","Oceans & Seas Special Fusions","4","25","When returned to the deck, gain +1 Energy/Turn until game end.","[TriggerTime:RETURN] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+1] [Duration:PERMANENT] ","[]"
"1021","FSE007","Spanish Armada","0","Fusion","Oceans & Seas Special Fusions","2","22","When drawn, give your Riding the Waves cards +26 Power this turn & next.","[TriggerTime:DRAW] [Target:(your Riding the Waves cards)] [Effect:POWER, Value:+26] [Duration:TIMER, Value:1] ","[Riding the Waves!]"
"1022","FSP003","Supernova","0","Fusion","Space Special Fusions","9","85","When drawn, reduce the Energy cost of your Space cards by 2 until they are played.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-2] [Target:(your Space cards)] [Duration:UNTIL_PLAYED]","[Space]"
"1023","FSP006","Hypernova","0","Ultra-Fusion","Space Special Fusions","6","50","When drawn, give this card +100 Power this turn.","[TriggerTime:DRAW] [Target:THIS] [Effect:POWER, Value:+100] [Duration:END_TURN] ","[]"
"1024","FSP007","The Great Nothing","0","Fusion","Space Special Fusions","0","0","When drawn, give all cards -50 Power this turn.","[TriggerTime:DRAW] [Target:(all cards)] [Effect:POWER, Value:-50] [Duration:END_TURN] ","[]"
"1025","FSP008","Giant GRB Ring","0","Fusion","Space Special Fusions","4","60","When drawn, BURN (15) all cards - yours until next turn, your Opponent's until played.","[TriggerTime:DRAW] [Effect:BURN, Value:15] [Target:[Who:SELF, Where:CARDS_IN_HAND]] [Duration:TIMER, Value:1] [Effect:BURN, Value:15] [Target:[Who:OTHER, Where:CARDS_IN_HAND]] [Duration:UNTIL_PLAYED] ","[]"
"1026","ACGM001","Hades","1","Epic","Greek Mythology","2","19","When played, your Ancient Greece cards have +28 Power this turn.","[TriggerTime:PLAY] [Target:(Ancient Greece)] [Effect:POWER, Value:+28] [Duration:END_TURN] ","[Ancient Greece]"
"1027","ACGM017","Achilles","1","Legendary","Greek Mythology","5","70","When returned to the deck, give your Opponent -30 Power/turn next turn if you lose the turn.","[TriggerTime:RETURN] [Target:OTHER] [Effect:POWER_PER_TURN, Value:-30] [Duration:TIMER, Value:1] [Condition:TURN_STATE, Value:(lose)]","[]"
"1028","ACGM013","Orpheus","1","Common","Greek Mythology","2","16","When returned to the deck, give Paper +15 Power for the rest of the game","[TriggerTime:RETURN] [Target:(Paper)] [Effect:POWER, Value:+15] [Duration:PERMANENT] ","[Paper]"
"1029","ACGM009","Atlas","1","Rare","Greek Mythology","3","0","When played, give this card +25 Power for the rest of the game.","[TriggerTime:PLAY] [Target:THIS] [Effect:POWER, Value:+25] [Duration:PERMANENT]","[]"
"1030","ACGM004","Ares","1","Rare","Greek Mythology","5","48","When drawn, BURN (10) all cards in your Opponent's hand for the rest of the round.","[TriggerTime:DRAW] [Effect:BURN, Value:10] [Target:(all cards in your Opponent's hand)] [Duration:END_ROUND]","[]"
"1031","ACGM010","Lernaean Hydra","1","Epic","Greek Mythology","6","77","When drawn, give this card -11 Power, and give two random cards in your hand +11 Power, for the rest of the game.","[TriggerTime:DRAW] [Target:THIS] [Effect:POWER, Value:-11] [Target:(two random cards in your hand)] [Effect:POWER, Value:+11] [Duration:PERMANENT]","[]"
"1032","ACGM019","Medusa","1","Epic","Greek Mythology","4","39","When drawn, LOCK two cards in your hand and give two cards +50 Power, for the rest of this round.","[TriggerTime:DRAW] [Effect:LOCK] [Target:(two cards in your hand)] [Target:(two cards)] [Effect:POWER, Value:+50] [Duration:END_ROUND] ","[]"
"1033","ACGM023","Hyperion","1","Epic","Greek Mythology","4","39","When returned to your deck, give your Awesome Aviation, Birds and Sea Birds cards +36 Power next turn.","[TriggerTime:RETURN] [Target:(your Awesome Aviation, Birds and Sea Birds cards)] [Effect:POWER, Value:+36] [Duration:TIMER, Value:1]","[Awesome Aviation]"
"1034","ACGM025","Phoebe","1","Common","Greek Mythology","3","75","When drawn, give your cards in hand -10 Power for the rest of the round.","[TriggerTime:DRAW] [Target:(your cards in hand)] [Effect:POWER, Value:-10] [Duration:END_ROUND]","[]"
"1035","ACGM024","Pallas","1","Rare","Greek Mythology","5","48","When played, give your Machines of War and Innovations of War cards in hand +36 Power for the rest of the round.","[TriggerTime:PLAY] [Target:(your Machines of War and Innovations of War cards in hand)] [Effect:POWER, Value:+36] [Duration:END_ROUND]","[Machines of War]"
"1036","ACGM028","Typhon","1","Rare","Greek Mythology","6","61","When drawn, reduce the energy cost of your Reptiles cards by 1 for the rest of the game. When returned to your deck, if you lost this turn, reduce this card's Energy cost by 3 for the rest of the game.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-1] [Target:(your Reptiles cards)] [Duration:PERMANENT] [TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Effect:ENERGY, Value:-3] [Target:(this card's)] [Duration:PERMANENT]","[Reptiles]"
"1037","ACGM029","Themis","1","Epic","Greek Mythology","5","56","When returned to your deck, reduce the Energy cost of your Legends of the Old West and Plundering Pirates cards by -2 for the rest of the round.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(your Legends of the Old West and Plundering Pirates cards)] [Duration:END_ROUND]","[Legends of the Old West]"
"1038","ACGM027","Centimanes","1","Common","Greek Mythology","8","92","When returned to your deck, reduce the Energy cost of your Neil Armstrong card by 3 until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-3] [Target:(your Neil Armstrong card)] [Duration:UNTIL_PLAYED]","[Neil Armstrong]"
"1039","ACGM031","Nine Muses","0","Rare","Greek Mythology","5","46","When drawn, reduce the Energy cost of your Greek Mythology cards by 1 until played.","[TriggerTime:DRAW] [Effect:ENERGY, Value:-1] [Target:(your Greek Mythology cards)] [Duration:UNTIL_PLAYED]","[Greek Mythology]"
"1040","ACGM035","Dionysus","1","Epic","Greek Mythology","6","56","When drawn, if you are winning the round, reduce the Energy cost of this card by 3 for 3 turns. If you are losing the round, Lock this card instead.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:Win] [Effect:ENERGY, Value:-3] [Target:(this card)] [Duration:TIMER, Values:(3)] [Condition:ROUND_STATE, Value:Loss] [Effect:LOCK] [Target:(this card)]","[]"
"1041","ACGM037","Semele","1","Common","Greek Mythology","7","68","When drawn, give Dionysus +44 Power until played.","[TriggerTime:DRAW] [Target:(Dionysus)] [Effect:POWER, Value:+44] [Duration:UNTIL_PLAYED]","[Dionysus]"
"1042","ACGM039","Hypnos","1","Epic","Greek Mythology","5","39","When returned to your deck, if you are winning the round by 80 or more Power, gain +24 Power/Turn for two turns.","[TriggerTime:RETURN] [Condition:ROUND_STATE, Value:Win>=80] [Target:SELF] [Effect:POWER_PER_TURN, Value:+24] [Duration:TIMER, Values:(two)]","[]"
"1043","ACGM040","Cerberus","1","Legendary","Greek Mythology","3","28","When played, if your deck contains 3 or more Dogs cards, give your Ancient Greece cards +18 Power until the end of the game.","[TriggerTime:PLAY] [Condition:DECK_CONTAINS, Value:>=3, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Dogs cards)]] [Target:(your Ancient Greece cards)] [Effect:POWER, Value:+18] [Duration:PERMANENT]","[Ancient Greece]"
"1044","ACGM043","Agamemnon","1","Epic","Greek Mythology","4","38","When played, give this card +90 Power this turn, and give your Greek Mythology cards -40 Power this turn.","[TriggerTime:PLAY] [Target:THIS] [Effect:POWER, Value:+90] [Duration:END_TURN] [Target:(your Greek Mythology cards)] [Effect:POWER, Value:-40] [Duration:END_TURN] ","[]"
"1045","ACGM045","Ajax the Great","1","Legendary","Greek Mythology","6","80","When drawn, if your deck contains 6 or more Greek Mythology cards, give your cards +4 Power permanently.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=6, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Greek Mythology cards)]] [Target:(your cards)] [Effect:POWER, Value:+4] [Duration:PERMANENT] ","[]"
"1046","ACGM044","Ambrosia","1","Epic","Greek Mythology","7","67","When drawn, give your Greek Mythology cards +12 Power until played. If your deck contains 4 or more Curious Cuisine cards, repeat.","[TriggerTime:DRAW] [Target:(your Greek Mythology cards)] [Effect:POWER, Value:+12] [Duration:UNTIL_PLAYED] [Condition:DECK_CONTAINS, Value:>=4, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Curious Cuisine cards)]] [Repeat:()] ","[Greek Mythology]"
"1047","ACGM047","Elysium","1","Legendary","Greek Mythology","3","0","When drawn, if you are winning the round, give all cards in your hand +20 Power.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:Win] [Target:(all cards in your hand)] [Effect:POWER, Value:+20]","[]"
"1048","ACGM050","Lamia","1","Epic","Greek Mythology","7","64","When drawn, if your deck contains 5 or more Curious Cuisine cards, reduce the Energy cost of this card by 3 permanently.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Value:>=5, CountEach:[Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Curious Cuisine cards)]] [Effect:ENERGY, Value:-3] [Target:(this card)] [Duration:PERMANENT] ","[]"
"1049","ACGM054","Tantalus","1","Common","Greek Mythology","2","25","On draw, BURN (5) until played. On play reduce the energy cost of Zeus and Niobe, wherever they are, by -1 until played.","[TriggerTime:DRAW] [Effect:BURN, Value:5] [Target:THIS] [Duration:UNTIL_PLAYED] [TriggerTime:PLAY] [Effect:ENERGY, Value:-1] [Target:(Zeus and Niobe, wherever they are,)] [Duration:UNTIL_PLAYED]","[Zeus]"
"1050","ACGM055","The Golden Fleece","1","Epic","Greek Mythology","2","23","When drawn, if your deck contains Bighorn Sheep and Aries, give your Greek Mythology cards, wherever they are, +10 Power until played.","[TriggerTime:DRAW] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(Bighorn Sheep and Aries)] [Target:(your Greek Mythology cards, wherever they are,)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[Greek Mythology]"
"1051","ACGM057","The Argo","1","Legendary","Greek Mythology","3","28","When played next to Hera, give your Oceans & Seas cards, wherever they are, +12 Power for the rest of the round.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(Hera)] [Target:(your Oceans & Seas cards, wherever they are,)] [Effect:POWER, Value:+12] [Duration:END_ROUND]","[Oceans & Seas]"
"1052","SAS005","Valentina Tereshkova","1","Legendary","Amazing Astronauts","4","40","When drawn, give your Space cards +25 Power this turn","[TriggerTime:DRAW] [Target:(your Space cards)] [Effect:POWER, Value:+25] [Duration:END_TURN] ","[Space]"
"1053","SAS010","Alan B. Shepard Jr.","1","Common","Amazing Astronauts","2","18","When played on the first turn of a round, this card has +18 Power.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Effect:POWER, Value:+18] [Target:THIS] [Duration:END_TURN] ","[]"
"1054","SAS012","Neil Armstrong","1","Legendary","Amazing Astronauts","7","69","When drawn, give Apollo 11 +50 Power for the rest of the game.","[TriggerTime:DRAW] [Target:(Apollo 11)] [Effect:POWER, Value:+50] [Duration:PERMANENT]","[Apollo 11]"
"1055","SAS020","Alexei Leonov","1","Epic","Amazing Astronauts","2","15","When played on a matching Arena, this card has +45 Power.","[TriggerTime:PLAY] [Condition:MATCHING_ARENA, Value:Amazing Astronauts] [Effect:POWER, Value:+45] [Target:THIS] [Duration:END_TURN] ","[]"
"1056","SAS003","Michael Collins","1","Epic","Amazing Astronauts","8","78","When played, give Buzz Aldrin, Neil Armstrong and your Common and Rare Space cards +20 Power until played.","[TriggerTime:PLAY] [Target:(Buzz Aldrin, Neil Armstrong and your Common and Rare Space cards)] [Effect:POWER, Value:+20] [Duration:UNTIL_PLAYED]","[Buzz Aldrin]"
"1057","SAS019","Yuri Gagarin","1","Legendary","Amazing Astronauts","3","0","When returned to your deck, give this card +60 Power and reduce its Energy cost by 2 until played.","[TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:+60] [Effect:ENERGY, Value:-2] [Duration:UNTIL_PLAYED]","[]"
"1058","SAS015","Robert Henry Lawrence Jr.","1","Rare","Amazing Astronauts","2","15","When played, give your Space cards +8 Power this turn, and give this card +8 Power for the rest of the game.","[TriggerTime:PLAY] [Target:(your Space cards)] [Effect:POWER, Value:+8] [Duration:END_TURN] [Target:THIS] [Effect:POWER, Value:+8] [Duration:PERMANENT]","[Space]"
"1059","SAS001","Guion Bluford","1","Epic","Amazing Astronauts","7","55","When drawn, give your Amazing Astronauts cards +12 Power until played.","[TriggerTime:DRAW] [Target:(your Amazing Astronauts cards)] [Effect:POWER, Value:+12] [Duration:UNTIL_PLAYED]","[Amazing Astronauts]"
"1060","SAS011","Gennady Padalka","1","Epic","Amazing Astronauts","8","79","When played, give your Space Technology and Radical Rockets cards +26 Power until played.","[TriggerTime:PLAY] [Target:(your Space Technology and Radical Rockets cards)] [Effect:POWER, Value:+26] [Duration:UNTIL_PLAYED]","[Space Technology]"
"1061","SAS018","Ham the Astrochimp","1","Epic","Amazing Astronauts","6","57","When played, give Alan B. Shepard Jr. +32 power this turn. When returned to your deck, if your deck contains 4 or fewer Amazing Astronauts cards, reduce the energy cost of your Radical Rockets cards by 2 until played.","[TriggerTime:PLAY] [Target:(Alan B. Shepard Jr.)] [Effect:POWER, Value:+32] [Duration:END_TURN] [TriggerTime:RETURN] [Condition:DECK_CONTAINS, Who:SELF, Where:CARDS_IN_DECK, CompareTo:(4 or fewer Amazing Astronauts cards)] [Effect:ENERGY, Value:-2] [Target:(your Radical Rockets cards)] [Duration:UNTIL_PLAYED]","[Alan B. Shepard Jr.,Radical Rockets]"
"1062","SAS021","Elliot See","1","Rare","Amazing Astronauts","6","57","When played on the first turn of a round, give your Awesome Aviation cards +13 Power this round.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:(your Awesome Aviation cards)] [Effect:POWER, Value:+13] [Duration:END_ROUND] ","[Awesome Aviation]"
"1063","SAS025","Bruce McCandless II","1","Common","Amazing Astronauts","7","67","If played alongside 0 Space cards, give your Space cards +5 Power until played.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(0 Space cards)] [Target:(your Space cards)] [Effect:POWER, Value:+5] [Duration:UNTIL_PLAYED]","[Space]"
"1064","SDD018","Speed of Light","1","Epic","Dizzying Discoveries","1","9","When drawn, give this card +20 power this turn.","[TriggerTime:DRAW] [Target:THIS] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[]"
"1065","SDD012","DNA","1","Legendary","Dizzying Discoveries","5","42","When drawn, give your Life on Land cards +25 Power this turn.","[TriggerTime:DRAW] [Target:(your Life on Land cards)] [Effect:POWER, Value:+25] [Duration:END_TURN] ","[Life on Land]"
"1066","SDD001","Cell Theory","1","Common","Dizzying Discoveries","3","15","When drawn, give a random card in your hand +15 Power.","[TriggerTime:DRAW] [Target:(a random card in your hand)] [Effect:POWER, Value:+15]","[]"
"1067","SDD003","Genetic Inheritance","1","Common","Dizzying Discoveries","2","17","When played, your Pioneers of Science cards have +14 Power this turn.","[TriggerTime:PLAY] [Target:(Pioneers of Science)] [Effect:POWER, Value:+14] [Duration:END_TURN] ","[Pioneers of Science]"
"1068","SDD006","Blood Circulation","1","Common","Dizzying Discoveries","2","15","When returned to your deck, if you lost this turn, give this card +15 Power for the rest of the game.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(lost)] [Target:THIS] [Effect:POWER, Value:+15] [Duration:PERMANENT]","[]"
"1069","SDD008","Radioactivity","1","Common","Dizzying Discoveries","6","49","When returned to your deck, reduce the Energy cost of Marie Curie by 2 until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-2] [Target:(Marie Curie)] [Duration:UNTIL_PLAYED]","[Marie Curie]"
"1070","SDD014","Fire","1","Epic","Dizzying Discoveries","7","70","When drawn, BURN (10) all cards in your Opponent's hand until played.","[TriggerTime:DRAW] [Effect:BURN, Value:10] [Target:(all cards in your Opponent's hand)] [Duration:UNTIL_PLAYED]","[]"
"1071","SDD005","Electromagnetism","1","Legendary","Dizzying Discoveries","5","30","When drawn, give your cards +20 Power this turn.","[TriggerTime:DRAW] [Target:(your cards)] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[]"
"1072","SDD009","Atoms","1","Common","Dizzying Discoveries","6","49","When returned to your deck, give your Dizzying Discoveries cards +10 Power until played.","[TriggerTime:RETURN] [Target:(your Dizzying Discoveries cards)] [Effect:POWER, Value:+10] [Duration:UNTIL_PLAYED]","[Dizzying Discoveries]"
"1073","SDD007","General Relativity","1","Epic","Dizzying Discoveries","4","37","When played, give yourself -15 Power/turn for the rest of this round. When returned to your deck, give yourself +40 Power/turn next turn.","[TriggerTime:PLAY] [Target:SELF] [Effect:POWER_PER_TURN, Value:-15] [Duration:END_ROUND] [TriggerTime:RETURN] [Target:SELF] [Effect:POWER_PER_TURN, Value:+40] [Duration:TIMER, Value:1]","[]"
"1074","SDD016","Atmospheric Layers","1","Common","Dizzying Discoveries","3","25","When played, give your Awesome Aviation and Forces of Nature cards +20 Power this turn.","[TriggerTime:PLAY] [Target:(your Awesome Aviation and Forces of Nature cards)] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[Awesome Aviation]"
"1075","SDD021","The Periodic Table","0","Rare","Dizzying Discoveries","3","32","When played, give your Excellent Elements cards +12 Power this turn & next.","[TriggerTime:PLAY] [Target:(your Excellent Elements cards)] [Effect:POWER, Value:+12] [Duration:TIMER, Value:1] ","[Excellent Elements]"
"1076","SDD023","The Magnetic Poles","1","Common","Dizzying Discoveries","5","45","When returned to your deck, reduce the Energy cost of The North Pole and The South Pole by 3 until played.","[TriggerTime:RETURN] [Effect:ENERGY, Value:-3] [Target:(The North Pole and The South Pole)] [Duration:UNTIL_PLAYED]","[The North Pole]"
"1077","SDD025","The Coastline Paradox","1","Rare","Dizzying Discoveries","3","28","When returned to your deck, increase the Energy cost of your Opponent's Oceans & Seas cards by 1 this round.","[TriggerTime:RETURN] [Effect:ENERGY, Value:(+1)] [Target:(your Opponent's Oceans & Seas)] [Duration:END_ROUND] ","[]"
"1078","SDD030","Magnetoreception","1","Epic","Dizzying Discoveries","3","0","When played adjacent to any Arts & Culture card, give your Arts & Culture cards, wherever they are, +16 Power for the rest of the round. Repeat for each Album.","[TriggerTime:PLAY] [Condition:PLAYED_WITH, Value:(any Arts & Culture card)] [Target:(your Arts & Culture cards, wherever they are,)] [Effect:POWER, Value:+16] [Duration:END_ROUND] [Repeat:( for each Album)] ","[Arts & Culture]"
"1079","SGM006","Tiger""s Eye","1","Common","Hidden Gems","3","26","When played, give your Cool Cats cards +13 Power until played.","[TriggerTime:PLAY] [Target:(your Cool Cats cards)] [Effect:POWER, Value:+13] [Duration:UNTIL_PLAYED]","[Cool Cats]"
"1080","SGM007","Onyx","1","Common","Hidden Gems","2","13","When played, if it is the first turn of a round, give this card +20 Power this turn.","[TriggerTime:PLAY] [Condition:TURN_IN_ROUND, Value:1] [Target:THIS] [Effect:POWER, Value:+20] [Duration:END_TURN] ","[]"
"1081","SGM010","Topaz","1","Epic","Hidden Gems","4","30","When drawn, if you are losing the round, give this card -20 Power for the rest of the game. When played, give this card +40 Power this turn.","[TriggerTime:DRAW] [Condition:ROUND_STATE, Value:Loss] [Target:THIS] [Effect:POWER, Value:-20] [Duration:PERMANENT] [TriggerTime:PLAY] [Target:THIS] [Effect:POWER, Value:+40] [Duration:END_TURN] ","[]"
"1082","SGM015","Diamonds","1","Legendary","Hidden Gems","5","12","When returned to your deck, gain +12 Power/turn for the rest of the game.","[TriggerTime:RETURN] [Target:SELF] [Effect:POWER_PER_TURN, Value:+12] [Duration:PERMANENT]","[]"
"1083","SGM012","Pyrite","1","Common","Hidden Gems","3","35","When returned to your deck, if you won this turn, give this card +1 power for the rest of the game.","[TriggerTime:RETURN] [Condition:TURN_STATE, Value:(won)] [Target:THIS] [Effect:POWER, Value:+1] [Duration:PERMANENT]","[]"
"1084","SGM018","Jade","1","Common","Hidden Gems","1","12","When played, give your Life on Land cards +10 Power this turn.","[TriggerTime:PLAY] [Target:(your Life on Land cards)] [Effect:POWER, Value:+10] [Duration:END_TURN] ","[Life on Land]"
"1085","SGM017","Aquamarine","1","Epic","Hidden Gems","5","55","When played, give your Oceans & Seas cards +15 Power for the rest of the round.","[TriggerTime:PLAY] [Target:(your Oceans & Seas cards)] [Effect:POWER, Value:+15] [Duration:END_ROUND]","[Oceans & Seas]"
"1086","SGM021","Bloodstone","1","Rare","Hidden Gems","3","55","When returned to your deck, give this card -15 Power for the rest of the game.","[TriggerTime:RETURN] [Target:THIS] [Effect:POWER, Value:-15] [Duration:PERMANENT]","[]"
"1087","SGM024","Pearl","1","Rare","Hidden Gems","5","49","When returned to your deck, give Light Bulb and Speed of Light +35 Power until played.","[TriggerTime:RETURN] [Target:(Light Bulb and Speed of Light)] [Effect:POWER, Value:+35] [Duration:UNTIL_PLAYED]","[Light Bulb]"
"1088","SGM025","DeLong Star Ruby","1","Rare","Hidden Gems","9","89","While in your hand, you have -1 Energy/Turn. When returned to your deck, gain +3 Energy/Turn for the rest of this round.","[TriggerTime:START] [Duration:END_TURN] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:-1] [TriggerTime:RETURN] [Target:SELF] [Effect:ENERGY_PER_TURN, Value:+3] [Duration:END_ROUND] ","[]"
"1089","SGM026","Peridot","1","Rare","Hidden Gems","4","80","When drawn, give this card -40 Power, and give a random card in your hand +40 Power, for the rest of the game.","[TriggerTime:DRAW] [Target:THIS] [Effect:POWER, Value:-40] [Target:(a random card in your hand)] [Effect:POWER, Value:+40] [Duration:PERMANENT]","[]"
